account_id,acct_creation_date,statement_frequency,account_district,num_customers,credit_cards,loan_date,loan_amount,loan_payment,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,max_balance,min_balance,credit_bank_transfer_other_txn_ct,credit_bank_transfer_other_txn_tot,credit_bank_transfer_other_avg_txn,credit_cash_other_txn_ct,credit_cash_other_txn_tot,credit_cash_other_avg_txn,credit_other_interest_credit_txn_ct,credit_other_interest_credit_txn_tot,credit_other_interest_credit_avg_txn,debit_bank_transfer_household_payment_txn_ct,debit_bank_transfer_household_payment_txn_tot,debit_bank_transfer_household_payment_avg_txn,debit_cash_statement_charge_txn_ct,debit_cash_statement_charge_txn_tot,debit_cash_statement_charge_avg_txn,debit_cash_other_txn_ct,debit_cash_other_txn_tot,debit_cash_other_avg_txn,debit_bank_transfer_loan_payment_txn_ct,debit_bank_transfer_loan_payment_txn_tot,debit_bank_transfer_loan_payment_avg_txn,debit_bank_transfer_insurance_payment_txn_ct,debit_bank_transfer_insurance_payment_txn_tot,debit_bank_transfer_insurance_payment_avg_txn,debit_bank_transfer_other_txn_ct,debit_bank_transfer_other_txn_tot,debit_bank_transfer_other_avg_txn,credit_bank_transfer_pension_benefit_txn_ct,credit_bank_transfer_pension_benefit_txn_tot,credit_bank_transfer_pension_benefit_avg_txn,debit_credit_card_other_txn_ct,debit_credit_card_other_txn_tot,debit_credit_card_other_avg_txn,debit_cash_household_payment_txn_ct,debit_cash_household_payment_txn_tot,debit_cash_household_payment_avg_txn,debit_cash_negative_balance_charge_txn_ct,debit_cash_negative_balance_charge_txn_tot,debit_cash_negative_balance_charge_avg_txn,debit_cash_insurance_payment_txn_ct,debit_cash_insurance_payment_txn_tot,debit_cash_insurance_payment_avg_txn,pmt_order_ct,pmt_order_avg_amt,owner_client_id,gender,birth_date,owner_district
2999,1996-10-08,monthly,Zdar nad Sazavou,2,,,,,,,,11680,15,37921,1000,0,0,0,42,167185,3980.595238095238,26,2738,105.3076923076923,22,61732,2806,21,315,15,26,83920,3227.6923076923076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2806,3621,M,1939-07-21,Zdar nad Sazavou
3000,1993-07-14,monthly,Plzen - sever,1,,,,,,,,42240,15,74493,1000,0,0,0,80,544174,6802.175,65,11562,177.87692307692308,0,0,0,60,900,15,112,488760,4363.928571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3623,F,1965-04-20,Plzen - sever
3001,1993-03-24,monthly,Hl.m. Praha,1,,,,,,,,29600,15,88118,400,0,0,0,173,520239,3007.1618497109826,69,9497,137.63768115942028,0,0,0,66,990,15,125,502150,4017.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3624,F,1982-02-27,Hl.m. Praha
3003,1993-11-27,monthly,Pisek,1,,,,,,,,26700,15,115903,500,0,0,0,43,384747,8947.60465116279,58,12194,210.24137931034483,0,0,0,35,525,15,49,295700,6034.693877551021,0,0,0,0,0,0,0,0,0,0,0,0,5,8900,1780,0,0,0,0,0,0,0,0,0,,,3627,F,1981-06-08,Pisek
3004,1996-08-22,monthly,Praha - zapad,1,,,,,,,,7000,15,23905,700,0,0,0,1,700,700,24,1546,64.41666666666667,24,36528,1522,23,345,15,18,38530,2140.5555555555557,0,0,0,0,0,0,23,36156,1572,28,129948,4641,0,0,0,0,0,0,0,0,0,0,0,0,2,1547,3628,F,1927-02-26,Praha - zapad
3006,1995-01-01,monthly,Zlin,2,,,,,,,,11500,15,34586,200,0,0,0,1,200,200,48,4475,93.22916666666667,43,162669,3783,43,645,15,57,131360,2304.561403508772,0,0,0,0,0,0,0,0,0,48,307968,6416,0,0,0,0,0,0,0,0,0,0,0,0,1,3783,3630,F,1923-11-28,Zlin
3007,1993-02-02,monthly,Jindrichuv Hradec,1,,,,,,,,40100,15,77118,800,0,0,0,73,1730504,23705.534246575342,71,11561,162.83098591549296,67,65861,983,66,990,15,123,1094500,8898.373983739837,0,0,0,67,374932,5596,133,159937,1202.5338345864661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2245.25,,,,
3008,1993-02-27,monthly,Olomouc,1,,,,,,,,13100,15,71364,200,0,0,0,1,200,200,66,9618,145.72727272727272,66,139920,2120,65,975,15,120,290960,2424.6666666666665,0,0,0,0,0,0,0,0,0,70,485380,6934,0,0,0,0,0,0,0,0,0,0,0,0,1,2120,3633,M,1933-10-14,Olomouc
3009,1996-01-26,monthly,Hl.m. Praha,2,,,,,,,,8300,15,28692,900,0,0,0,1,900,900,31,2532,81.6774193548387,31,84909,2739,30,450,15,18,39070,2170.5555555555557,0,0,0,0,0,0,0,0,0,35,143815,4109,0,0,0,0,0,0,0,0,0,0,0,0,1,2739,3634,M,1923-06-25,Hl.m. Praha
3010,1995-09-13,monthly,Nachod,1,,,,,,,,27100,15,83279,800,0,0,0,26,195493,7518.961538461538,38,7017,184.6578947368421,0,0,0,17,255,15,16,101300,6331.25,0,0,0,0,0,0,0,0,0,0,0,0,12,19900,1658.3333333333333,0,0,0,0,0,0,0,0,0,,,3636,M,1978-05-19,Nachod
3011,1993-09-01,monthly,Zlin,1,,,,,,,,4530,15,23208,400,64,209344,3271,1,400,400,64,3781,59.078125,60,122520,2042,59,885,15,61,61620,1010.1639344262295,0,0,0,0,0,0,60,8280,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1090,3637,M,1959-01-10,Zlin
3012,1997-04-18,monthly,Semily,1,,,,,,,,5300,15,54068,600,20,78040,3902,11,29200,2654.5454545454545,20,3233,161.65,16,41616,2601,15,225,15,17,26730,1572.3529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2601,3638,F,1943-12-11,Semily
3013,1997-12-09,monthly,Opava,1,,,,,,,,3600,15,22844,4714,0,0,0,1,800,800,13,691,53.15384615384615,9,27576,3064,8,120,15,11,17180,1561.8181818181818,0,0,0,0,0,0,0,0,0,13,61282,4714,0,0,0,0,0,0,0,0,0,0,0,0,1,3064,3639,M,1928-04-17,Opava
3015,1996-06-15,monthly,Prachatice,1,,,,,,,,2790,15,28619,900,30,96660,3222,1,900,900,26,2063,79.34615384615384,0,0,0,25,375,15,25,17220,688.8,0,0,0,0,0,0,52,55848,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1074,3642,M,1961-08-27,Prachatice
3016,1996-02-23,monthly,Plzen - mesto,1,,,,,,,,21000,15,58358,700,0,0,0,40,577336,14433.4,34,4278,125.82352941176471,30,255510,8517,29,435,15,61,279400,4580.327868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8517,3643,M,1980-11-11,Plzen - mesto
3017,1994-08-12,monthly,Prerov,1,,,,,,,,27680,15,68318,700,0,0,0,54,1089161,20169.64814814815,52,6045,116.25,48,144912,3019,47,705,15,89,729740,8199.32584269663,0,0,0,47,55131,1173,96,132288,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1737,3644,M,1951-06-14,Prerov
3018,1996-12-03,monthly,Chomutov,1,,,,,,,,47300,2,159656,-1969,0,0,0,34,700360,20598.823529411766,23,3209,139.52173913043478,0,0,0,20,300,15,49,694383,14171.081632653062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,5.5,0,0,0,,,3645,M,1975-02-26,Chomutov
3019,1996-04-21,monthly,Decin,2,,,,,,,,26600,15,57812,300,0,0,0,34,594028,17471.41176470588,32,3722,116.3125,0,0,0,27,405,15,46,582220,12656.95652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3646,F,1943-06-16,Decin
3020,1996-08-09,monthly,Beroun,1,,,,,,,,22500,15,88152,900,0,0,0,79,221320,2801.518987341772,29,5079,175.13793103448276,0,0,0,27,405,15,45,176150,3914.4444444444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3648,M,1980-01-03,Beroun
3021,1996-04-20,monthly,Praha - vychod,1,,1996-12-04,155616,3242,48,current,FALSE,22700,15,62154,300,32,680782,21274.4375,3,8900,2966.6666666666665,32,3880,121.25,0,0,0,27,405,15,58,591951,10206.051724137931,25,81050,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3241.8,3649,F,1959-10-25,Praha - vychod
3022,1996-10-30,monthly,Zlin,1,,,,,,,,4500,15,31938,700,0,0,0,1,700,700,22,2012,91.45454545454545,22,69740,3170,21,315,15,15,32700,2180,0,0,0,0,0,0,0,0,0,26,123630,4755,0,0,0,0,0,0,0,0,0,0,0,0,1,3170,3650,M,1918-02-17,Zlin
3023,1997-10-14,monthly,Jablonec n. Nisou,1,,,,,,,,14750,15,37303,6121,0,0,0,1,700,700,15,1231,82.06666666666666,10,22130,2213,10,150,15,11,40960,3723.6363636363635,0,0,0,0,0,0,0,0,0,15,91815,6121,0,0,0,0,0,0,0,0,0,0,0,0,1,2213,3651,M,1918-10-01,Jablonec n. Nisou
3024,1996-12-18,monthly,Hl.m. Praha,2,,,,,,,,10900,15,37932,400,0,0,0,1,400,400,21,2113,100.61904761904762,20,12220,611,19,285,15,29,99330,3425.1724137931033,0,0,0,0,0,0,20,33000,1650,24,161112,6713,0,0,0,0,0,0,0,0,0,0,0,0,2,1130.5,3652,M,1920-02-20,Hl.m. Praha
3025,1997-12-27,monthly,Klatovy,1,,,,,,,,6100,15,31034,800,0,0,0,1,800,800,10,761,76.1,7,23478,3354,7,105,15,15,38450,2563.3333333333335,0,0,0,0,0,0,0,0,0,12,76404,6367,0,0,0,0,0,0,0,0,0,0,0,0,1,3354,3654,F,1924-03-01,Klatovy
3026,1993-02-18,monthly,Karlovy Vary,1,,,,,,,,63900,15,114166,400,0,0,0,73,1580440,21649.86301369863,70,11005,157.21428571428572,66,529584,8024,65,975,15,109,992620,9106.605504587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8024,,,,
3027,1996-04-29,monthly,Uherske Hradiste,2,,,,,,,,3440,15,27922,1000,0,0,0,1,1000,1000,28,2312,82.57142857142857,27,71037,2631,27,405,15,33,51000,1545.4545454545455,0,0,0,0,0,0,0,0,0,32,143328,4479,0,0,0,0,0,0,0,0,0,0,0,0,1,2631,3656,F,1925-08-26,Uherske Hradiste
3028,1993-09-15,monthly,Plzen - jih,1,,,,,,,,7100,15,26167,400,0,0,0,1,400,400,59,4323,73.27118644067797,58,127600,2200,58,870,15,71,126640,1783.661971830986,0,0,0,0,0,0,0,0,0,63,265482,4214,0,0,0,0,0,0,0,0,0,0,0,0,1,2200,,,,
3029,1996-12-24,monthly,Havlickuv Brod,1,,,,,,,,14000,15,32671,700,0,0,0,1,700,700,21,1651,78.61904761904762,20,30280,1514,19,285,15,28,88530,3161.785714285714,0,0,0,0,0,0,0,0,0,24,143472,5978,0,0,0,0,0,0,0,0,0,0,0,0,1,1514,3659,F,1930-11-10,Havlickuv Brod
3030,1994-06-22,monthly,Znojmo,1,,,,,,,,5100,15,28543,800,54,169128,3132,1,800,800,50,4051,81.02,50,14650,293,49,735,15,56,44310,791.25,0,0,0,0,0,0,50,89750,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1044,3660,M,1974-07-09,Znojmo
3031,1997-03-10,monthly,Trutnov,1,,,,,,,,3500,15,25120,4184,0,0,0,1,600,600,22,1526,69.36363636363636,17,47413,2789,17,255,15,17,25340,1490.5882352941176,0,0,0,0,0,0,0,0,0,22,92048,4184,0,0,0,0,0,0,0,0,0,0,0,0,1,2789,3661,M,1932-11-25,Trutnov
3032,1993-06-07,monthly,Kolin,1,,,,,,,,24700,15,54445,300,0,0,0,1,300,300,63,6394,101.4920634920635,62,177196,2858,61,915,15,90,214140,2379.3333333333335,0,0,0,0,0,0,0,0,0,66,435930,6605,0,0,0,0,0,0,0,0,0,0,0,0,1,2858,,,,
3033,1997-12-10,monthly,Jesenik,2,,,,,,,,1137,15,21451,900,12,34824,2902,1,900,900,8,527,65.875,0,0,0,7,105,15,3,1380,460,0,0,0,0,0,0,24,15472,644.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,644.6666666666666,3663,F,1947-06-25,Jesenik
3036,1994-04-10,monthly,Praha - vychod,1,,,,,,,,44300,15,121318,900,0,0,0,46,1002914,21802.478260869564,56,8021,143.23214285714286,0,0,0,50,750,15,91,994123,10924.42857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3669,M,1962-08-22,Praha - vychod
3037,1994-05-26,monthly,Chrudim,1,,1996-04-18,277884,7719,36,current,TRUE,63000,1,129394,-2507,0,0,0,52,1159211,22292.51923076923,51,5582,109.45098039215686,0,0,0,47,705,15,64,810346,12661.65625,16,123504,7719,0,0,0,0,0,0,0,0,0,0,0,0,36,224200,6227.777777777777,3,33,11,0,0,0,1,7718.7,3670,F,1980-09-17,Chrudim
3038,1996-04-28,monthly,Praha - vychod,2,,,,,,,,64200,15,157871,1000,0,0,0,66,1737917,26332.075757575756,32,9447,295.21875,0,0,0,30,450,15,84,1655710,19710.833333333332,0,0,0,0,0,0,0,0,0,0,0,0,11,27300,2481.818181818182,0,0,0,0,0,0,0,0,0,,,3671,M,1943-07-16,Praha - vychod
3039,1993-12-10,monthly,Hl.m. Praha,1,,,,,,,,15360,15,86428,600,0,0,0,88,699590,7949.886363636364,60,9286,154.76666666666668,56,281960,5035,55,825,15,91,278820,3063.956043956044,0,0,0,0,0,0,56,69048,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3134,3673,F,1951-12-07,Hl.m. Praha
3040,1996-08-03,monthly,Pelhrimov,1,,,,,,,,8370,15,28527,1000,29,95787,3303,1,1000,1000,29,2281,78.65517241379311,25,55050,2202,24,360,15,14,20910,1493.5714285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2202,3674,F,1980-11-10,Pelhrimov
3041,1996-04-04,monthly,Karvina,1,,,,,,,,6300,15,37463,500,0,0,0,45,177900,3953.3333333333335,33,3093,93.72727272727273,28,3640,130,28,420,15,39,87600,2246.153846153846,0,0,0,28,20804,743,28,51156,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,900,3675,M,1952-03-18,Karvina
3042,1993-09-16,monthly,Praha - vychod,2,,,,,,,,57200,15,76336,500,0,0,0,68,1052348,15475.70588235294,63,8035,127.53968253968254,58,167272,2884,58,870,15,92,643020,6989.347826086957,0,0,0,0,0,0,59,204081,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3171.5,3676,F,1965-10-14,Praha - vychod
3043,1996-12-29,monthly,Hl.m. Praha,1,,,,,,,,6050,15,22985,800,0,0,0,1,800,800,20,1243,62.15,20,55360,2768,19,285,15,16,30060,1878.75,0,0,0,0,0,0,0,0,0,24,99648,4152,0,0,0,0,0,0,0,0,0,0,0,0,1,2768,3678,F,1934-08-12,Hl.m. Praha
3044,1996-09-14,monthly,Olomouc,2,,,,,,,,3850,15,29879,500,0,0,0,1,500,500,23,1945,84.56521739130434,22,60632,2756,22,330,15,20,35010,1750.5,0,0,0,0,0,0,0,0,0,27,111618,4134,0,0,0,0,0,0,0,0,0,0,0,0,1,2756,3679,M,1931-04-23,Olomouc
3045,1995-06-08,monthly,Hl.m. Praha,2,,,,,,,,6200,15,36188,300,0,0,0,1,300,300,38,3898,102.57894736842105,38,89908,2366,37,555,15,69,151940,2202.0289855072465,0,0,0,0,0,0,0,0,0,42,255318,6079,0,0,0,0,0,0,0,0,0,0,0,0,1,2366,3681,M,1921-04-26,Hl.m. Praha
3046,1997-08-11,monthly,Ostrava - mesto,1,,,,,,,,7400,15,34482,1100,16,60064,3754,8,23000,2875,16,1601,100.0625,11,20779,1889,11,165,15,21,43240,2059.0476190476193,0,0,0,0,0,0,12,7356,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1251,3683,F,1977-02-22,Ostrava - mesto
3047,1993-02-17,monthly,Jindrichuv Hradec,1,,,,,,,,8640,15,29807,600,70,243180,3474,1,600,600,66,5386,81.60606060606061,0,0,0,65,975,15,77,73370,952.8571428571429,0,0,0,0,0,0,66,152856,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2316,3684,F,1961-12-31,Jindrichuv Hradec
3049,1994-09-08,monthly,Trebic,1,,,,,,,,6090,15,69434,1100,52,152984,2942,32,82000,2562.5,52,7487,143.98076923076923,47,92167,1961,47,705,15,75,86650,1155.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1961,3686,F,1962-10-11,Trebic
3050,1993-05-08,monthly,Prostejov,2,,1994-09-02,82896,6908,12,expired,FALSE,55100,15,116804,900,67,3025491,45156.58208955224,8,27600,3450,67,14503,216.46268656716418,63,612108,9716,62,930,15,182,2249203,12358.258241758242,12,82896,6908,63,2583,41,63,7497,119,0,0,0,22,56500,2568.181818181818,0,0,0,0,0,0,0,0,0,4,4195.875,,,,
3051,1996-01-01,monthly,Nymburk,1,,,,,,,,54100,15,145458,800,0,0,0,74,1962695,26522.905405405407,36,10302,286.1666666666667,34,139536,4104,34,510,15,87,1739202,19990.827586206895,0,0,0,34,21182,623,34,6256,184,0,0,0,4,13200,3300,0,0,0,0,0,0,0,0,0,3,1637,3689,F,1979-07-12,Nymburk
3052,1997-04-26,monthly,Chrudim,1,,,,,,,,17200,400,53243,800,0,0,0,10,114362,11436.2,15,2246,149.73333333333332,0,0,0,0,0,0,14,90600,6471.428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5159.75,3690,M,1960-08-02,Chrudim
3053,1993-08-23,monthly,Praha - zapad,1,,,,,,,,16600,15,90732,900,0,0,0,77,925653,12021.467532467532,64,12232,191.125,59,223610,3790,59,885,15,116,409600,3531.0344827586205,0,0,0,0,0,0,59,216825,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3732.5,,,,
3055,1996-05-26,monthly,Cesky Krumlov,2,,,,,,,,12600,15,43345,900,0,0,0,1,900,900,28,3644,130.14285714285714,26,33254,1279,26,390,15,46,112160,2438.2608695652175,0,0,0,0,0,0,26,29640,1140,31,211234,6814,0,0,0,0,0,0,0,0,0,0,0,0,2,1209.5,3693,M,1922-03-31,Cesky Krumlov
3056,1993-12-22,monthly,Brno - venkov,2,,,,,,,,6950,15,34324,1100,0,0,0,1,1100,1100,56,4839,86.41071428571429,56,48608,868,55,825,15,30,72840,2428,0,0,0,0,0,0,55,111815,2033,60,261120,4352,0,0,0,0,0,0,0,0,0,0,0,0,2,1450.5,3695,M,1934-10-04,Brno - venkov
3057,1997-07-23,monthly,Nymburk,1,,,,,,,,19100,15,64301,600,0,0,0,19,340766,17935.052631578947,17,2513,147.8235294117647,12,55752,4646,12,180,15,24,247100,10295.833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4646,3697,F,1954-01-16,Nymburk
3058,1994-10-23,monthly,Chrudim,1,,,,,,,,29000,15,77935,700,0,0,0,52,1067963,20537.75,50,10214,204.28,0,0,0,45,675,15,92,1015020,11032.826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3698,M,1971-04-25,Chrudim
3059,1997-02-15,monthly,Hl.m. Praha,2,,,,,,,,26800,15,80056,700,0,0,0,24,544282,22678.416666666668,22,3926,178.45454545454547,18,25794,1433,17,255,15,24,407820,16992.5,0,0,0,18,9522,529,18,31644,1758,0,0,0,11,24900,2263.6363636363635,0,0,0,0,0,0,0,0,0,3,1240,3699,M,1968-08-08,Hl.m. Praha
3060,1997-06-09,monthly,Opava,1,,,,,,,,24800,15,62393,400,0,0,0,20,408159,20407.95,19,3453,181.73684210526315,14,55440,3960,14,210,15,26,312860,12033.076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3960,3701,F,1954-05-06,Opava
3061,1995-11-08,monthly,Sumperk,1,,,,,,,,4100,15,26464,300,38,112746,2967,1,300,300,38,2840,74.73684210526316,0,0,0,33,495,15,23,26890,1169.1304347826087,0,0,0,0,0,0,34,67252,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1978,3702,M,1952-11-27,Sumperk
3062,1997-08-15,monthly,Pelhrimov,1,,,,,,,,14950,15,28697,400,0,0,0,1,400,400,12,948,79,11,29018,2638,11,165,15,6,23080,3846.6666666666665,0,0,0,0,0,0,0,0,0,16,71472,4467,0,0,0,0,0,0,0,0,0,0,0,0,1,2638,3703,M,1931-06-15,Pelhrimov
3063,1993-05-26,monthly,Olomouc,1,,,,,,,,2700,15,47183,1100,67,234165,3495,1,1100,1100,63,7928,125.84126984126983,0,0,0,62,930,15,75,52410,698.8,0,0,0,0,0,0,63,146790,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2330,,,,
3064,1993-05-23,monthly,Teplice,1,,1995-03-21,15420,1285,12,expired,FALSE,11840,15,60755,1000,0,0,0,99,771142,7789.313131313132,67,9768,145.7910447761194,62,90210,1455,62,930,15,148,325980,2202.5675675675675,12,15420,1285,0,0,0,62,292268,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2484.6666666666665,,,,
3066,1996-08-12,monthly,Ostrava - mesto,1,,,,,,,,27520,15,53841,700,0,0,0,35,414524,11843.542857142857,28,4117,147.03571428571428,24,77784,3241,23,345,15,49,295680,6034.285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3241,3707,M,1941-06-24,Ostrava - mesto
3067,1997-01-30,monthly,Nachod,2,,,,,,,,6700,15,34928,800,0,0,0,32,169327,5291.46875,22,1776,80.72727272727273,19,49476,2604,18,270,15,27,74560,2761.4814814814813,0,0,0,0,0,0,19,25270,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1967,3708,F,1958-03-16,Nachod
3068,1993-04-25,monthly,Kromeriz,1,,,,,,,,10200,15,38231,500,0,0,0,1,500,500,64,6067,94.796875,63,244314,3878,63,945,15,65,145530,2238.923076923077,0,0,0,0,0,0,0,0,0,68,421124,6193,0,0,0,0,0,0,0,0,0,0,0,0,1,3878,3710,M,1928-01-25,Kromeriz
3069,1993-03-20,monthly,Zdar nad Sazavou,1,,,,,,,,25900,15,115033,400,0,0,0,70,1737100,24815.714285714286,69,17295,250.65217391304347,65,435760,6704,64,960,15,144,1234200,8570.833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6704,,,,
3070,1997-08-21,monthly,Breclav,1,,,,,,,,40320,15,62829,300,0,0,0,18,297100,16505.555555555555,16,1863,116.4375,12,40488,3374,11,165,15,27,241380,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3374,3712,F,1969-05-30,Breclav
3071,1996-10-03,monthly,Usti nad Labem,1,,,,,,,,26600,15,87021,900,0,0,0,29,717547,24743,27,6970,258.14814814814815,22,112684,5122,22,330,15,33,441300,13372.727272727272,0,0,0,0,0,0,22,93896,4268,0,0,0,1,3500,3500,0,0,0,0,0,0,0,0,0,2,4695,3713,F,1944-02-23,Usti nad Labem
3072,1993-06-05,monthly,Mlada Boleslav,1,,,,,,,,53200,15,84311,1000,0,0,0,68,1623565,23875.95588235294,67,11236,167.70149253731344,63,331884,5268,62,930,15,114,1285000,11271.929824561403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5268,3714,F,1953-10-01,Mlada Boleslav
3075,1997-06-25,monthly,Novy Jicin,2,,,,,,,,7000,15,29190,400,0,0,0,1,400,400,14,1215,86.78571428571429,13,19799,1523,13,195,15,23,44390,1930,0,0,0,0,0,0,0,0,0,18,90972,5054,0,0,0,0,0,0,0,0,0,0,0,0,1,1523,3717,M,1925-01-30,Novy Jicin
3076,1993-03-27,monthly,Brno - mesto,2,,,,,,,,5200,15,28361,700,0,0,0,1,700,700,65,5174,79.6,64,173760,2715,64,960,15,54,90130,1669.0740740740741,0,0,0,0,0,0,0,0,0,69,287316,4164,0,0,0,0,0,0,0,0,0,0,0,0,1,2715,3719,M,1930-08-30,Brno - mesto
3077,1997-04-16,monthly,Zlin,1,,,,,,,,15400,15,71961,600,0,0,0,23,322072,14003.130434782608,20,3328,166.4,16,59168,3698,15,225,15,26,184980,7114.615384615385,0,0,0,0,0,0,0,0,0,0,0,0,5,12500,2500,0,0,0,0,0,0,0,0,0,1,3698,3721,F,1954-12-16,Zlin
3078,1993-07-16,monthly,Hl.m. Praha,1,,,,,,,,3800,15,23086,200,65,217620,3348,1,200,200,61,4327,70.93442622950819,0,0,0,60,900,15,68,66230,973.9705882352941,0,0,0,0,0,0,60,133920,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2232,3722,F,1956-04-29,Hl.m. Praha
3079,1996-02-26,monthly,Pisek,1,,,,,,,,7650,15,24125,1000,34,117266,3449,1,1000,1000,30,2206,73.53333333333333,0,0,0,29,435,15,21,31770,1512.857142857143,0,0,0,0,0,0,60,68970,1149.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1149.5,3723,M,1968-09-01,Pisek
3080,1995-10-29,monthly,Hodonin,1,,,,,,,,5600,15,25637,400,0,0,0,1,400,400,35,2520,72,33,110847,3359,33,495,15,38,79580,2094.2105263157896,0,0,0,0,0,0,0,0,0,38,212230,5585,0,0,0,0,0,0,0,0,0,0,0,0,1,3359,3724,F,1925-09-23,Hodonin
3082,1997-11-16,monthly,Decin,1,,,,,,,,11600,15,35859,700,0,0,0,15,165054,11003.6,13,915,70.38461538461539,9,67464,7496,8,120,15,10,75700,7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7496,3727,M,1970-01-13,Decin
3083,1997-03-18,monthly,Zdar nad Sazavou,2,,,,,,,,28900,15,78816,200,0,0,0,22,525934,23906.090909090908,21,3526,167.9047619047619,0,0,0,16,240,15,34,468200,13770.588235294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3728,M,1936-01-06,Zdar nad Sazavou
3085,1997-07-03,monthly,Zdar nad Sazavou,1,,,,,,,,20800,15,49328,600,0,0,0,20,243545,12177.25,18,1837,102.05555555555556,13,74399,5723,13,195,15,24,143320,5971.666666666667,0,0,0,0,0,0,14,12698,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3315,3732,M,1946-08-27,Zdar nad Sazavou
3086,1993-11-02,monthly,Hl.m. Praha,1,,,,,,,,29900,15,109688,800,0,0,0,65,1424765,21919.46153846154,62,15944,257.16129032258067,57,286254,5022,57,855,15,88,1015800,11543.181818181818,0,0,0,0,0,0,0,0,0,0,0,0,11,28900,2627.2727272727275,0,0,0,0,0,0,0,0,0,1,5022,3733,F,1946-05-09,Hl.m. Praha
3087,1993-12-04,monthly,Cesky Krumlov,1,,,,,,,,3800,15,26255,600,61,176900,2900,1,600,600,61,4188,68.65573770491804,0,0,0,56,840,15,43,46560,1082.7906976744187,0,0,0,0,0,0,169,108941,644.6213017751479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,644.3333333333334,3734,M,1943-12-02,Cesky Krumlov
